"# Constructed from biom file"																																								
"#OTU ID"	"Barbutim-09-2017"	"Haon-09-2017"	"Tiberias-Head-09-2017"	"Maayan1-09-2017"	"Ein7-09-2017"	"Fuliya4-09-2017"	"Tiberias-Pump-09-2017"	"Gesher-Hana-09-2017"	"Nur-09-2017"	"Barbutim-01-2018"	"Haon-01-2018"	"Tiberias-Pump-01-2018"	"Tiberias-Pool-01-2018"	"Gesher-Hana-01-2018"	"Nur-01-2018"	"Maayan1-01-2018"	"Ein7-01-2018"	"Fuliya4-01-2018"	"Barbutim-09-2018"	"Haon-09-2018"	"Tiberias-Head-09-2018"	"Tiberias-Pump-09-2018"	"Tiberias-Pool-09-2018"	"Gesher-Hana-09-2018"	"Nur-09-2018"	"Maayan1-09-2018"	"Ein7-09-2018"	"Fuliya4-09-2018"	"Barbutim-01-2019"	"Haon-01-2019"	"Tiberias-Head-01-2019"	"Tiberias-Pump-01-2019"	"Tiberias-Pool-01-2019"	"Gesher-Hana-01-2019"	"Nur-01-2019"	"Maayan1-01-2019"	"Ein7-01-2019"	"Fuliya4-01-2019"	"Tiberias-Head-06-2018"	"Tiberias-Pool-06-2018"
"bfa61"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	46	0	0	0
"959c2"	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"07b16"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0
"e21c9"	0	0	0	52	0	0	0	0	0	0	0	0	0	240	208	353	0	0	0	0	0	0	0	0	595	138	52	0	0	0	0	0	0	122	0	735	115	0	0	0
"1d0b7"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0
"b6a6f"	0	0	0	0	0	0	0	0	0	0	0	181	0	0	0	0	0	0	0	0	0	249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8529d"	0	0	0	0	5	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"52151"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0
"0008a"	0	0	0	0	76	107	0	41	0	0	0	0	0	201	0	0	0	0	0	0	0	0	0	586	0	0	0	4128	0	0	0	0	0	124	0	0	0	0	0	0
"83b0e"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	355	905	1276	879	0	0	0
"0f61e"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0
"615c0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"e96b2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0
"ae6bf"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	111	0	0	0	0
"bee74"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188	52	90	0	0	0
"39dfa"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	97	110	192	0	0	0
"051bb"	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"c4148"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179	0	0
"bcd09"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	74	0	0	0
"f8615"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	79	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	53	0	0
"15533"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0
"192ca"	0	0	0	0	11	0	0	0	17	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	172	0	0	0	0	0	0	0	57	0	37	0	0	0	0
"dfdf2"	0	0	0	0	0	0	0	20	0	0	0	0	0	983	26	0	0	0	0	0	0	0	0	434	0	0	0	0	0	0	0	0	0	315	0	0	0	0	0	0
"eaa3e"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11396	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0
"82a96"	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	493	0
"c8e05"	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0
"cc061"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	22	0	0	0
"c1c9b"	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"c2630"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"f372f"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0
"793a7"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0
"86a5e"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0
"a1ec0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"d1c2e"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2c65e"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0
"73f76"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
"ca6dd"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1355	0	0	0	0	0	0	0	0	0	165	0	0	0	0	0	0	0	0	0	56	0	0
"41f83"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0
"59e26"	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	22	0	0	0	0	0	45	0	0	0	251	0	0	0	0	0	31	0	0	0	0	0	0
"1d0df"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2e979"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208	0	0	0	0	0	0	0	0	0	22	0	0	41	0	0	0	0	21	19	0	0	0	0	0
"cb24e"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	0	269	0	0	0	0	0	0
"0e02d"	0	0	0	0	15	0	0	0	0	0	0	0	0	90	0	60	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0
"eae09"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	16	0	0	0
"cf189"	0	0	0	0	0	0	0	0	0	0	0	517	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3832b"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	71	0	0	0
"3ff55"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0
"cf995"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173	208	165	166	0	0	0
"6c9f3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8ac95"	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0
"94f7b"	202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2279	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0
"13c9f"	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"93c4e"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3ec68"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	91	27	0	0	0	0
"5bb9d"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"05226"	0	0	0	229	60	0	0	32	0	0	0	0	0	368	0	0	22	165	0	0	0	0	0	1854	459	1105	0	0	0	0	0	0	0	156	0	44	44	0	0	0
"61a6d"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"27ffb"	0	0	0	86	40	184	0	0	0	0	0	0	0	21	126	74	39	1526	0	0	0	0	0	0	0	117	39	113	0	0	0	0	0	36	0	124	0	151	0	0
"b750d"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0
"c4d1d"	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17d14"	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"05531"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	17	0	0
"6fccb"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0
"8f024"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	1738	0	0	0	0	0	0	0	0	0	50	0	0
"c9432"	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	60	0	327	0	0	0	0	0	0	0	21	0	0	0	100	0	0
"33a8b"	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"14957"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	21	0	0	0
"c39cf"	0	0	0	0	0	0	0	0	0	0	0	0	0	188	46	1098	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	121	46	189	0	0	0
"6766e"	0	0	0	21	0	0	0	0	0	0	0	0	0	0	115	26	0	0	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	261	0	0	0	0
"d2aee"	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"b6c6d"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	78	0	297	39	0	0	0	0	0	0	0	0	0	34	0	0	0
"e39cc"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"769aa"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0
"228d6"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	110	0	0	0	0
"0b2ce"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	138	0	0
"a239a"	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"f1ef9"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"12e3c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	42	0	0	0
"894b4"	0	0	0	53	20	0	0	38	0	0	0	0	0	223	39	0	0	0	0	0	0	0	550	336	0	97	392	0	0	0	0	0	0	86	0	0	0	0	224	0
"710ce"	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0
"8570c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"b9a60"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	29	0	0	0
"4afc2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"408b6"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0
"5780e"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0
"d45ae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	274	97	242	0	0	0
"0f51d"	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4ae18"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3c85c"	0	0	0	0	0	0	0	7	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	148	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0
"cef0f"	0	0	0	17	12	0	0	0	0	0	0	0	0	0	0	0	0	169	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	31	0	0
"b366c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275	0	0	0	0	0	0	0	0	0	1250	0	0
"dd87f"	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	444	0
"364e6"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	38	0	0	0	0
"dd358"	0	0	0	0	0	8	0	0	0	0	0	0	0	22	0	0	0	93	0	0	0	0	0	45	0	0	16	0	0	0	0	0	0	13	0	0	0	0	0	0
"cf676"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"810e1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"790f9"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0
"dbdae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	118	0	0	0
"59290"	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1148	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0
"6c100"	0	0	0	21	0	0	0	0	0	0	0	0	0	0	57	0	0	207	0	0	0	0	0	0	0	232	0	185	0	0	0	0	0	0	13	0	0	54	0	0
"bcfe5"	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"25de8"	0	0	0	0	12	6	0	6	0	0	0	0	0	154	0	0	0	0	0	0	0	0	0	540	0	0	22	0	0	0	0	0	0	63	0	0	0	0	0	0
"56898"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0
"4d373"	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"fb1af"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0
"45e96"	0	0	0	11	5	0	0	0	0	0	0	0	0	0	21	39	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0
"b262c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	70	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0
"0227e"	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0
"a0646"	0	0	0	0	0	0	0	0	0	0	0	348	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0
"5fbd9"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"04101"	37	0	0	0	0	0	0	0	0	828	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"9fa4c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	94	0	0
"40086"	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	34	48	0	0	0
"d1ac7"	0	0	0	24	0	90	0	0	0	0	0	0	0	0	0	0	0	263	0	0	0	0	0	0	0	126	0	69	99	0	0	0	0	34	0	0	0	291	0	0
"14c8b"	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"660fc"	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	12	27	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	43	0	0
"c8b0c"	0	0	0	20	0	0	0	12	408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0
"41aca"	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	1370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"34b4e"	0	0	0	41	0	0	0	0	0	0	0	283	0	181	47	0	0	0	0	0	0	0	0	669	0	282	0	0	0	0	0	0	0	32	0	0	0	0	0	0
"cb56d"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"5c9b9"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0
"87d0d"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	44	0	0	0
"53521"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	140	0	0
"4ae15"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0
"dde8d"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2839	0	7585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	554	1517	785	1103	0	0	0
"c98bd"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	21	0	67	0	0	0
"7ac9b"	0	0	0	0	64	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"f272b"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4fb26"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0
"8dfd0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ea057"	0	0	0	0	0	0	0	0	0	0	22961	0	0	0	0	43	0	0	0	29861	0	329	0	0	704	0	0	0	0	29025	0	0	0	0	0	0	0	0	1823	0
"9a56c"	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0
"22afc"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0
"dce51"	0	0	0	0	0	0	0	0	0	2	0	0	0	0	36	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0
"f75a5"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	13	18	0	0	0	0
"1125f"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	137	0	0	0
"d6b56"	33	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"14c1f"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	53	0	0
"ae49b"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	88	94	51	0	0	0
"bc7d7"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"0b32a"	110	0	0	0	0	0	0	0	0	11900	0	0	0	0	0	0	0	0	297	0	0	0	0	0	0	0	0	0	18532	0	0	0	0	0	0	0	0	0	0	0
"49ae4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"076bc"	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	414	0	0	0	0	0	0	0	0	4408	198	44	0	0	0	0	0	0	109	209	149	263	0	0	0
"76a40"	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6856e"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"cb29e"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"097ce"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0
"06761"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0
"f01d3"	0	0	0	0	0	0	0	0	0	1356	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	384	0	0	24128	0	0	0	0	0	0	0	0
"7a3e1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0
"aba8b"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	73	0	0	0
"61a45"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	92	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0
"94bb9"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"265f3"	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0
