"#_Constructed_from_biom_file"																																								
"OTU_ID"	"Barbutim_09_2017_W"	"Haon_09_2017_W"	"Tiberias_Head_09_2017_W"	"Maayan1_09_2017_W"	"Ein7_09_2017_W"	"Fuliya4_09_2017_W"	"Tiberias_Pump_09_2017_W"	"Gesher_hana_09_2017_W"	"Nur_09_2017_W"	"Barbutim_01_2018_W"	"Haon_01_2018_W"	"Tiberias_Pump_01_2018_W"	"Tiberias_Pool_01_2018_W"	"Gesher_hana_01_2018_W"	"Nur_01_2018_W"	"Maayan1_01_2018_W"	"Ein7_01_2018_W"	"Fuliya4_01_2018_W"	"Barbutim_09_2018_W"	"Haon_09_2018_W"	"Tiberias_Head_09_2018_W"	"Tiberias_Pump_09_2018_W"	"Tiberias_Pool_09_2018_W"	"Gesher_hana_09_2018_W"	"Nur_09_2018_W"	"Maayan1_09_2018_W"	"Ein7_09_2018_W"	"Fuliya4_09_2018_W"	"Barbutim_01_2019_W"	"Haon_01_2019_W"	"Tiberias_Head_01_2019_W"	"Tiberias_Pump_01_2019_W"	"Tiberias_Pool_01_2019_W"	"Gesher_hana_01_2019_W"	"Nur_01_2019_W"	"Maayan1_01_2019_W"	"Ein7_01_2019_W"	"Fuliya4_01_2019_W"	"Tiberias_Head_06_2018_W"	"Tiberias_Pool_06_2018_W"
"4a16b"	0	0	0	0	0.010243277848912	0	0	0	0	0.000930487137384	0	0	0	0.005134697896884	0.000452532566183	0.003365221008054	0	0	0.006946174931473	0	0	0	0	0	0	0	0.008589659685864	0	0	0	0	0	0	0.002218442653257	0	0	0.001422643746295	0	0	0
"31de2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001055074910319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000991445243896	0	0	0	0
"de28a"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000613622417672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"a777b"	0	0	0	0	0	0	0	0	0	0.001112935595694	0	0	0	0.003165224730956	0	0	0	0	0.003270620483429	0	0	0	0	0	0	0	0.04654777486911	0.007139655503618	0.004206393718452	0	0	0	0	0	0	0	0	0	0	0
"6660f"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001285590048021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00103305785124	0	0	0	0	0
"d2463"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001361212992022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000506026313368	0	0	0	0	0	0	0	0
"11b8d"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003868608004502	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002241147467503	0	0	0	0	0	0	0	0	0	0	0	0
"f757e"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001028030978	0	0	0	0.003809950694756	0	0	0	0	0	0.003290689935665	0	0	0	0.000832111582201	0	0
"5de04"	0	0	0	0	0	0	0	0	0	0	0	0.002955358531653	0.002653123104912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001462743073481	0	0	0	0	0	0	0
"8e3f8"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001195751565028	0	0	0	0	0	0	0	0.006610981354657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"b8b5a"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000581827585092	0	0.000485853100886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003200951787434	0	0	0	0
"d6aa7"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00735783479997	0	0	0	0	0	0
"6ace3"	0	0	0	0	0	0	0	0	0	0	0	0.003857520609737	0	0	0	0	0	0	0	0	0	0.003285697319979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"a5d95"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001309061157701	0	0	0	0	0	0	0	0	0	0.001536786834859	0	0	0	0	0	0	0	0	0	0	0	0
"dd467"	0	0	0	0	0.012163892445583	0.015184381778742	0	0	0	0	0	0	0	0.008440599282549	0	0.009263810640148	0	0.018735937819595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002734080912945	0	0
"46337"	0	0	0	0	0	0	0	0	0.018669778296383	0	0	0	0	0	0	0	0.000228636753358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"36aed"	0	0	0	0	0	0	0.061224489795918	0	0	0	0	0.001462124747239	0	0.001195751565028	0	0.002722425984044	0	0	0	0	0	0.003641977752266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"0e368"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001109221326629	0	0.000481559118464	0.001689389448726	0	0	0
"3c77d"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001292950189094	0	0	0	0	0	0	0	0	0	0	0.005194805194805	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"c5e08"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001003541912633	0	0.000978067575578	0	0	0
"1957c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.024427270218051	0	0.000961325149745	0	0	0	0	0	0
"0fc0d"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004764245472076	0	0	0	0	0	0	0	0.002947022136934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"161da"	0	0	0	0	0	0	0	0	0	0.000474365991607	0	0	0	0	0.000290913792546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"b5d24"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000531286894923	0.001189734292675	0	0	0	0
"d57aa"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006187929717341	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"80025"	0	0	0	0	0.004801536491677	0	0	0	0	0	0	0	0	0	0	0	0	0.003886275311925	0.040617991527536	0	0	0	0	0.002193132753067	0	0	0	0.009444835755907	0.024228827818284	0	0	0	0	0	0	0	0	0.029916392598169	0	0
"ef9b6"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00154535008123	0	0
"b56ce"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001477104874446	0	0	0	0	0	0	0	0	0	0	0	0.004048892284186	0	0	0	0	0	0	0	0	0.002744982290437	0	0	0	0	0
"11c44"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001209967104019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000354191263282	0.001331369327517	0	0	0	0
"ed609"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004482294935007	0	0	0	0	0	0	0	0	0	0.02302175377422	0	0
"00665"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001220143459292	0.000944510035419	0.006855135686363	0.004297569650267	0	0	0
"e639c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000590318772137	0.000849810209053	0	0	0	0
"9709d"	0	0	0	0	0	0	0	0	0.017502917152859	0	0	0	0	0	0	0	0.003858245212918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010204836204984	0.006316410861865	0.00382414594074	0.009217545939538	0	0	0
"797ef"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010199057466414	0	0	0	0	0.00242960378769	0	0	0	0	0.013432938112535	0	0	0	0	0.008609085810432	0	0	0	0	0.023441544036087	0	0	0	0	0	0
"280dc"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001134344160018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001183169415071	0.000826446280992	0.00073650218118	0.000740960284529	0	0	0
"ea552"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000878137216022	0.001096621221103	0	0	0
"99099"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003883187383603	0	0
"27b74"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002041819488033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000649350649351	0.000991445243896	0	0	0	0
"21f1f"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002602518112119	0	0	0	0	0	0	0	0	0	0.000993763278733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"25b7a"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000428693912546	0.008836162814481	0	0	0	0	0	0	0	0	0	0.002689376961004	0	0	0	0	0	0	0	0	0	0	0	0
"8e55d"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000808093868184	0.002646803040042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000944510035419	0.001444677355391	0	0	0	0
"bea17"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.108060350686421	0	0	0	0	0	0	0.006022902880691	0	0
"2dd59"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001209967104019	0	0	0	0	0	0	0	0	0	0	0	0.006883524364475	0	0	0	0	0	0	0	0	0	0	0	0
"cfd48"	0	0	0	0	0.01056338028169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00794006531344	0	0	0	0	0	0	0	0	0	0.005230415659547	0	0
"0a41a"	0	0	0	0	0.005761843790013	0.009219088937093	0	0	0	0	0	0	0	0.006822817753394	0.001551540226913	0	0	0.018981386786664	0	0	0	0	0	0	0	0.021237585943468	0	0.001152590126145	0	0	0	0	0	0	0	0	0	0.00336807068986	0	0
"852b8"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002743194766828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"e8533"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002440286918583	0	0	0	0	0	0
"6bea1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000342955130037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000383707201889	0	0	0	0	0
"b9d81"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014419357107688	0	0.014859908496238	0.002343526721921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001183169415071	0.002066115702479	0.002492776613223	0.004949614700652	0	0	0
"d6978"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006493506493507	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"c3f1b"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001125413237673	0	0	0	0	0	0	0	0	0	0	0.009679736832155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"c9c0a"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001389921453276	0	0.00117176336096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000934791229959	0	0	0	0
"4adde"	0.019832052885474	0	0	0.007309596793209	0.014724711907811	0.019522776572668	0	0.04719387755102	0	0.000620324758256	0	0	0	0.035239502004642	0	0	0	0	0.029497881883877	0	0	0	0	0.012747584127202	0	0.069671504965623	0	0	0	0	0	0	0	0.00580492494269	0	0.00291768171775	0	0	0	0
"4b194"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00056080283353	0.000963118236927	0	0	0	0
"30c8b"	0	0	0	0	0	0	0	0	0	0.000510855683269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001133080278738	0	0	0	0
"d00ac"	0	0	0	0	0	0	0	0	0	0	0	0.001119925338311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000752862860086	0	0
"f0540"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010832349468713	0.005240496289162	0.013604030823948	0	0	0
"80649"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001406766547092	0	0.000718417968011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000665532795977	0	0	0	0	0	0
"6a8e9"	0	0	0	0.002593727894365	0.002880921895006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6202a"	0	0	0	0	0.003841229193342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.055049612613837	0	0	0	0	0	0	0	0	0
"5379e"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001857673621035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4e630"	0	0	0	0	0	0	0	0	0	0	0	0	0	7.03383273545755E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"aaef8"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002602518112119	0	0	0	0.008099815913275	0	0	0	0	0	0.001302172572134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"f372d"	0	0	0	0	0	0	0	0	0	0	0	0.003204230829056	0	0	0	0	0	0	0	0	0	0.001860575590832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"086ec"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014067665470915	0	0	0.001114604172621	0	0	0	0	0	0	0	0	0	0	0.294614842799513	0.018059450364554	0	0	0	0	0	0	0	0	0	0	0
"a4baa"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00096971264182	0.001966196544031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1a49b"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001982890487791	0.000918790752816	0	0	0
"375c3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000276014352746	0	0	0	0	0	0	0	0
"9d905"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000961325149745	0	0.001359696334485	0	0	0	0
"cab32"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000844059928255	0	0.001588081824025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000295159386068	0	0	0	0	0
"f6104"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00090646422299	0.000711321873148	0	0	0
"23285"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002532179784765	0.001325273943821	0.004575188112073	0.000571591883395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000644033489741	0	0.000850403017082	0.001092089728453	0	0.001126259632484	0	0	0
"88901"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001209967104019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001076426264801	0	0	0	0
"42124"	0	0	0	0	0	0	0	0	0.011085180863477	0	0	0	0	0.00246184145741	0	0.005407040496087	0	0.00421354060135	0	0	0	0	0	0	0	0	0	0.003841967087149	0	0	0	0	0	0	0	0	0	0	0	0
"c77f7"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00061415133982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00047225501771	0.000991445243896	0	0	0	0
"44316"	0	0	0	0.012261259136996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00065445026178	0	0	0	0	0	0	0	0	0	0	0	0	0
"180da"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003518101861321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00982684154218	0	0
"4f5bd"	0	0	0	0.003065314784249	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003886275311925	0	0	0	0	0	0	0.012742466064204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"21080"	0	0	0	0	0	0	0	0	0	0	0	0.021527453725307	0	0	0	0	0	0	0	0	0	0.017101460749772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"b70c2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00190007475704	0	0	0	0	0	0	0	0	0	0	0	0	0.000460023921244	0	0	0	0	0	0	0	0
"e4928"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003478655424056	0	0	0	0	0	0	0.00710924403692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"47a11"	0.041093442915848	0	0	0	0	0	0	0	0.057176196032672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"134a4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008792290919322	0.003103080453826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002810027360793	0.0021546635183	0.003682510905898	0.001896858328394	0	0	0
"19e03"	0	0	0	0	0	0	0	0	0	0.000291917533297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000981491867639	0	0	0.036364890974331	0	0	0	0	0	0	0	0
"396eb"	0	0	0	0	0	0	0	0	0	0	0	0	0.004775621588842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002925486146963	0	0	0	0	0	0	0
"0c22b"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001986249045073	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"880ba"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001035273238187	0.000531286894923	0	0	0	0	0
"9b934"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000739480884419	0	0.000934791229959	0	0	0	0
"503da"	0	0	0	0	0	0	0	0	0	0.000492610837438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000813428972861	0	0	0	0	0	0
"5562f"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001700806034164	0	0.001501331369328	0.000385299347955	0	0	0
"72843"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000743446358729	0.005066737248081	0.001800514432695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002331759149941	0.000708175174211	0.002756372258447	0	0	0
"d0121"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000897046646426	0	0.002847001405014	0	0	0	0	0	0
"6f275"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012336371736	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003883187383603	0	0
"f476f"	0	0	0	0	0.002880921895006	0	0	0	0	0	0	0	0	0	0	0.000907475328015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"e6c75"	0	0	0	0	0	0	0	0	0	0	0	0.144501477679266	0	0	0	0.002155253904034	0	0	0	0	0	0	0.051683396279765	0	0	0	0	0	0	0	0	0	0	0	0.000974025974026	0	0	0	0	0.344415974001625
"f86d5"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001711924439197	0.000934791229959	0.001215174866627	0	0	0
"6dedf"	0	0	0	0	0.002240717029449	0	0	0	0	0	0	0	0	0	0	0	0.000628751071735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8d2d0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000582550887533	0	0	0.005971858638743	0	0	0	0	0	0	0	0	0	0	0	0	0
"35e40"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001361212992022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002282157676349	0	0	0
"72e6d"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001096532688018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000739480884419	0	0	0	0	0	0
"cda25"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002892561983471	0	0.000889152341434	0	0	0
"c4147"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002117442432034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"86a1b"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003523289265281	0	0.005144326950557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000855962219599	0	0.000889152341434	0	0	0
"0ed9b"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001134344160018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000885478158205	0.001303042320548	0	0	0	0
"889b5"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003403032480054	0	0	0	0	0	0	0	0	0	0.003896103896104	0	0	0	0	0	0	0	0	0	0.000963118236927	0	0	0	0
"e176d"	0	0	0	0	0	0.005422993492408	0	0	0	0	0	0	0	0	0	0	0	0.005849867048476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"c0d02"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001745482755277	0	0	0	0	0	0	0	0	0	0	0.00244461420932	0	0	0	0	0	0	0	0	0	0.001954563480823	0	0	0	0
"f2a17"	0	0	0	0	0	0	0	0	0	0.000492610837438	0	0	0	0.002883871421538	0	0	0.000543012289225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7540f"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005627066188366	0	0	0	0	0	0	0	0	0	0.010074703584401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03028907059772	0
"837bb"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001512458880024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000708175174211	0	0	0	0
"fcb35"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002079630960033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001185536455246	0	0	0
"69399"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000855962219599	0.000934791229959	0	0	0	0
"1cfbf"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001926236473854	0	0	0	0
"cae49"	0	0	0	0	0	0	0	0	0	0	0	0.00052885363198	0	0	0	0	0	0	0	0	0	0.003325284034678	0	0	0	0	0	0	0	0	0	0	0.003140595422475	0	0	0	0	0	0	0
"1f616"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.042697553286272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"94a41"	0	0	0	0.003065314784249	0	0	0	0	0	0	0	0	0	0.006330449461912	0	0	0	0	0.001152504360827	0	0	0	0	0.080117880885477	0	0.004125286478228	0	0	0	0	0	0	0	0.000887377061303	0	0	0	0	0	0
"f39e7"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012763346287584	0	0	0	0	0	0	0	0	0.001881544502618	0	0	0	0	0	0	0	0	0.001048099257832	0	0	0	0
"847ac"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.044163799296707	0	0.001717931937173	0	0	0	0	0	0	0	0.001505312868949	0.001501331369328	0.001867219917012	0	0	0
"ebdae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001714775650186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001926236473854	0.000740960284529	0	0	0
"61e63"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001104753271769	0.000681683461766	0	0	0
"59810"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001328217237308	0.001161407285706	0	0	0	0
"59424"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001856950758789	0	0	0	0	0	0	0.000708382526564	0	0	0.008756983793636	0	0
"1e3a3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001323401520021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000444576170717	0	0	0
"bf1a9"	0	0.310692375109553	0	0	0	0	0	0	0	0	0.064764125439308	0	0	0	0	0	0	0	0	0.0139541006626	0	0	0	0	0	0	0	0	0	0.025819223317328	0	0	0	0	0	0	0	0	0	0
"1b0d6"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011289267015707	0	0	0	0	0	0	0	0	0	0	0	0	0
"4b70c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001512458880024	0	0.000736346901207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"fd93d"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0008224247824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"e92a2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003190836571896	0	0	0	0	0	0	0	0	0	0.054267785105974	0	0	0	0	0	0	0	0	0	0	0	0
"fe134"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00096971264182	0.001663704768027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
