	"8W-719"	"16W-719"	"12W-719"	"9W-719"	"6W-719"	"5W-719"	"12B-719"	"9B-719"	"6B-719"	"5B-719"	"13W-719"	"11W-719"	"10W-719"	"8W-811"	"16W-811"	"13W-811"	"14W-811"	"11W-811"	"10W-811"	"9W-811"	"6W-811"	"5W-811"	"12B-811"	"14B-811"	"11B-811"	"9B-811"	"6B-811"	"5B-811"	"8W-819"	"16W-819"	"12W-819"	"13W-819"	"14W-819"	"11W-819"	"10W-819"	"9W-819"	"6W-819"	"5W-819"	"14B-819"	"11B-819"	"9B-819"	"6B-819"	"5B-819"	"8W-911"	"16W-911"	"12W-911"	"13W-911"	"14W-911"	"11W-911"	"10W-911"	"9W-911"	"6W-911"	"5W-911"	"12B-911"	"14B-911"	"11B-911"	"9B-911"	"6B-911"	"5B-911"	"12W-816"	"12B-816"	"14W-816"	"14B-816"	"14B-719"	"11B-719"	"10B-719"	"12W-811"	"12B-819"	"14W-719"
"95aa4fd5558fe4956a57a58707dfce86"	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"c79bed8f0b4695714ae40f654bb80658"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	36	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"91dc0912ab638db7619bfc683b040837"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"a159a45d5c042711b2f3e9f87ec7dba2"	0	0	80	0	0	0	43	0	0	0	0	0	0	0	0	248	1236	0	0	0	0	0	1567	11894	0	0	0	0	0	0	0	1055	1269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"f383014b66f39514ba10d16b6755ed29"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	223	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	28	0	0	0	0	78	0	0	0	0	0	0	315	0	0	0	0	0	0	0	0	0	0	0	0	0
"87b7ceafa958eb16c1557581009c7e61"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"bd35496c4d2ed73332d88bb042998303"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"5e551e816905af1eb82b55c48063fccc"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	129	0	78	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0
"c8edbf6ee53188d16382df1ddd7374a8"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4ba64d19fc6169f0584d58371cdddd69"	0	0	0	16	0	0	0	0	0	0	0	0	25	0	0	0	0	0	92	0	0	39	0	0	0	298	0	0	0	0	0	0	0	0	91	128	0	0	0	0	28	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	170	0	0	0	0	0	0	0	0	0	0	0	0
"5eba97f5a87ad0a2f5a1db6e0f133db5"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	709	226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2c762ca805679c4cfaea1df27ef58b07"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0
"78280c550f57b8e9471085bda64ca484"	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"e2051f1f1a36b1bb50abfaef6b1e5746"	11	0	0	160	60	66	0	25	0	9	0	10	83	21	0	0	0	101	300	156	46	458	0	0	0	1628	0	327	93	0	0	0	0	71	842	600	36	42	0	0	619	0	143	79	0	0	0	0	135	0	256	54	97	0	0	319	2346	0	41	0	0	0	0	0	17	0	0	0	0
"b7f58c71db0c2cb096a86ffb73c974a1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0
"ec13d8766d24e1cca7b1d6ce5afa36db"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0
"03be49f3ae60869623def632127baf1f"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18174ec76b32b16fe3bd4f9fd3ef18ab"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0
"40d2bb7c20ecbb2f9f1ee4224f8613d3"	0	0	0	0	62	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"b1a2f63dd1a2d6083c5128332653b0ae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	43	0	0	0	0	0	0	0	0	0	57	0	0	127	0	0	35	0	0	0	0	0	0	0	0	0	0
"d6d8361900e7511e29143161f42f5fd2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"fc49f1e052106908cbb71488b7691a1b"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	202	0	96	0	0	0	0	176	0	0	0	0	0	0	0	31	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0
"de9c28c7de484c5b658ab05bf95611ad"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"d7edd43b9edf01c3b5abe6881e636ede"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0
"e9343fd667cc562c99e8ddb8906aee85"	0	0	0	0	12	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3ce795c2aa433a2dd88e9895bcdf326c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"d7d3a26b802b28c6b104a8877192f9ce"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"9e8b8eb443e35d0f601d0e68ba4ea421"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"cce0f00a7742deb0b5fb9754a9b78dfd"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0
"35e12b8b9d483419643c2cf17282fc37"	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"a8124662312fba035e803adf9eab64b8"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6680cc2e7e0253ccc9b39fc7ab2e78a6"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	52	35	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6a02b5a201571369cfb69c55d9687f0d"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"bc42ac648ed3715605e849b7973e7d59"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"9180aa94a140d5daca5c169e95605135"	0	0	0	0	7	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"843800661234aff78496a90e48ccbffb"	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	146	179	207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"269087ed42ca04bcc7ebb6de1cdab7d8"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	36	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0
"1d6a34a5e6e122e8a3401ae87504d2fe"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0
"2d8778d1e66759eae7e1977ba12c22df"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	21	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6b43907d71372ab7dd5202a956b4b12c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"0e6e280e699468d9866c3a31d1ba6215"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2e02bd70a85cbbfdfc7d48e68bd5458e"	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"9c80edcf44cb6900cdb741a21d18f04c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	150	0	0	0	1543	111	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0
"19a7bf673c93911f1325978fde249fe1"	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	5444	2584	0	0	0	0	0	7174	38051	0	0	0	0	0	0	437	485	30408	0	0	0	0	0	735	0	0	0	0	0	0	0	0	24353	0	0	0	0	0	10003	16884	0	0	0	0	0	2319	6942	2216	14	0	0	0	0	0
"e509c2221bf20094a4240c0309412630"	0	0	0	16	24	0	0	14	0	0	0	14	0	0	0	0	0	0	0	156	0	0	0	0	0	24	0	0	0	0	0	0	0	18	0	44	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0
"c5f1363b5ab65ce8b3a9433560f1d34a"	0	0	0	0	93	0	0	0	9	0	0	38	0	0	0	0	0	489	0	0	37	0	0	0	0	243	95	0	0	0	0	0	0	1077	0	0	27	0	0	0	187	0	0	0	0	0	0	0	62	36	0	0	0	0	0	415	398	0	0	451	0	0	0	0	221	121	0	0	0
"340a58017496785a2f97f3a077ef26c4"	0	0	0	0	32	0	0	30	28	0	0	20	0	0	0	0	0	76	0	0	22	0	0	0	0	0	0	20	0	0	0	0	0	12	0	0	18	0	0	0	282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	5	0	0	0	0
"c79e70d7263e52e6f3e330b2a2497682"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"72ac768d22681326604e253521b16a83"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	25	34	0	0	0	1135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"25f1e07d55eb71c79b6c6e8ed2473580"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"dc847b642b2c2c4913e041d3309135eb"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"59dcab54e18ed0840e75732fda3edc62"	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	347	0	0	0	0	0	0	0	0	0	0	0	0	0
"08941d37e0f0469eebe72d293f100c8b"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	30	0	0	0	0	0	0	0	85	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1312a667c0a6cdbcb17bc1109c04ac72"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"e109ae31e5d9d2a6f3de0a2f9836a48d"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	60	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"407066aba55b537330f0d501713e32eb"	0	0	0	0	34	115	0	0	0	433	0	0	0	70	0	0	0	21	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	29	0	0	0	0	0	0	7	0	13	34	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	0	0	0	0
"5a287a2c22baba81a669c9f20d36a6f2"	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201	0	0	0
"5fabcde92fdd098bca2b3549c24af2c5"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0
"7d93f95c72b153422dd6c6baa226f807"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2452	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"24fc17ae765ff137375655a69312ecff"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3091	356	0	0	0	0	0	0	1083	0	0	0	0	0	0	0	150	1724	0	0	0	0	0	0	0	0	0	0	0	0	713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	524	0	0	0	0	0	0	0
"ab579d287c9245e1484b7787b029041f"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"46e09f0ec87a409f8543f5d44d92c778"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	35	292	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6b7b7dab73f9596cbdfeb61efa9a42cd"	25	44	3111	41	30	0	523	32	43	15	0	0	0	0	0	179	6944	0	0	0	0	0	150	2609	0	0	0	0	0	0	0	379	6907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4903	0	0	0	0	0	381	0	0	0	0	0	0	524	1909	0	0	0	0	0	0	0
"5a9d9f35baffe84333d114b9f3ccd7d2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"b8828ba173ffd61d7b45c73588168cc5"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	19	37	66	0	0	0	17	36	0	0	0	0	0	0	0	0	0	0	0	0
"00c47e30af321857a02dcc88361b7a02"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	305	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"50306469d911093a82747fb753cadf84"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	307	0	0	0	0	0	191	0	0	0	0	0	0	0	0	0	0
"9beaa7a29f2efe7369b99134ed7fd5a6"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	29	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"767ca2b85d7bd828e23ecf51180d6d02"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	29	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"931c1b2e5337aced87468bb0dbeafd91"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8a01bff815852bb9b41261a4be147125"	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8ab197706bc6120ec37e5fc21fa386b8"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1052	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1da8c09195709c1c8b5490d2ae34bcab"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	222	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"bd7cba822d0bd205cd8679f24ba7e610"	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"df925b86299529cb25a309194acddf27"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
"e15605c95c47a4d083d860a304bc1d69"	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1816457ef8568c8d4b0e0fd0bc141acc"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"9e3b9cfe7d21deedc788c216ff1b338c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	66	0	88	0	0	357	0	539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	23	0	0	0	0	0	0	0	368	0	0	0
"1962c0612b997d2f17d20d3bbb17f7d4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2aa8194611963ec8710fb607e36ec70b"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8c45aaaa0e54c16fddf7ada86f6b30fb"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"e0a6122294ff7313c5e9a1099da37ca0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	89	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3c0871a0eec69426d958bb6f95feec4c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0
